AAAÑO,MMES,QCATEGORÍAS,INTIPO,IDDISTRITO,DPROVINCIA,QLUG,IDSITTURI,ADACTIV,NVISIT,QPROVENENCIA,PPRECIO
2022,junio,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 70,Turismo,1517,extranjero,S/ 150
2022,junio,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 71,Turismo,506,local,S/ 15
2022,junio,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 72,Turismo,0,nacional,S/ 75
2022,junio,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 72,Turismo,0,extranjero,S/ 150
2022,junio,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,0,local,S/ 15
2022,junio,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,27,nacional,S/ 75
2022,junio,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,447,extranjero,S/ 150
2022,junio,Aventura,exonerado,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,0,local,S/ 15
2022,junio,Aventura,exonerado,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,3,nacional,S/ 75
2022,junio,Aventura,exonerado,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,83,extranjero,S/ 150
2022,junio,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,320,local,S/ 15
2022,junio,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,1829,nacional,S/ 75
2022,junio,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,683,extranjero,S/ 150
2022,junio,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,171,local,S/ 15
2022,junio,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,0,nacional,S/ 75
2022,junio,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,0,extranjero,S/ 150
2022,junio,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,0,local,S/ 15
2022,junio,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,4,nacional,S/ 75
2022,junio,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,90,extranjero,S/ 150
2022,junio,Aventura,exonerado,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,0,local,S/ 15
2022,junio,Aventura,exonerado,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,0,nacional,S/ 75
2022,junio,Aventura,exonerado,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,0,extranjero,S/ 150
2022,junio,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,local,S/ 15
2022,junio,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,nacional,S/ 75
2022,junio,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,extranjero,S/ 150
2022,junio,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,968,local,S/ 15
2022,junio,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,166,nacional,S/ 75
2022,junio,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,extranjero,S/ 150
2022,junio,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,local,S/ 15
2022,junio,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,nacional,S/ 75
2022,junio,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,extranjero,S/ 150
2022,junio,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,local,S/ 15
2022,junio,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,nacional,S/ 75
2022,junio,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,extranjero,S/ 150
2022,junio,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,270,local,S/ 15
2022,junio,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,422,nacional,S/ 75
2022,junio,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,736,extranjero,S/ 150
2022,junio,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,46,local,S/ 15
2022,junio,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,0,nacional,S/ 75
2022,junio,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,62,extranjero,S/ 150
2022,junio,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,98,local,S/ 15
2022,junio,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,104,nacional,S/ 75
2022,junio,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,209,extranjero,S/ 150
2022,junio,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,1,local,S/ 15
2022,junio,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,nacional,S/ 75
2022,junio,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,extranjero,S/ 150
2022,junio,Aventura,Con boleto ,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,local,S/ 15
2022,junio,Aventura,Con boleto ,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,nacional,S/ 75
2022,junio,Aventura,Con boleto ,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,extranjero,S/ 150
2022,junio,Aventura,exonerado,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,local,S/ 15
2022,junio,Aventura,exonerado,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,nacional,S/ 75
2022,junio,Aventura,exonerado,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,extranjero,S/ 150
2022,junio,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,366,local,S/ 15
2022,junio,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,308,nacional,S/ 75
2022,junio,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,71,extranjero,S/ 150
2022,junio,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,36,local,S/ 15
2022,junio,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,0,nacional,S/ 75
2022,junio,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,0,extranjero,S/ 150
2022,junio,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,0,local,S/ 15
2022,junio,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,286,nacional,S/ 75
2022,junio,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,247,extranjero,S/ 150
2022,junio,Aventura,exonerado,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,2,local,S/ 15
2022,junio,Aventura,exonerado,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,2,nacional,S/ 75
2022,junio,Aventura,exonerado,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,38,extranjero,S/ 150
2022,junio,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,local,S/ 15
2022,junio,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,nacional,S/ 75
2022,junio,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,extranjero,S/ 150
2022,junio,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,local,S/ 15
2022,junio,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,nacional,S/ 75
2022,junio,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,extranjero,S/ 150
2022,junio,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,local,S/ 15
2022,junio,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,nacional,S/ 75
2022,junio,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,extranjero,S/ 150
2022,junio,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,local,S/ 15
2022,junio,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,nacional,S/ 75
2022,junio,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,extranjero,S/ 150
2022,junio,Aventura,Con boleto ,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,local,S/ 15
2022,junio,Aventura,Con boleto ,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,nacional,S/ 75
2022,junio,Aventura,Con boleto ,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,extranjero,S/ 150
2022,junio,Aventura,exonerado,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,local,S/ 15
2022,junio,Aventura,exonerado,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,nacional,S/ 75
2022,junio,Aventura,exonerado,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,extranjero,S/ 150
2022,junio,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,0,local,S/ 15
2022,junio,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,3,nacional,S/ 75
2022,junio,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,72,extranjero,S/ 150
2022,junio,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,0,local,S/ 15
2022,junio,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,0,nacional,S/ 75
2022,junio,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,0,extranjero,S/ 150
2022,junio,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,16,local,S/ 15
2022,junio,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,nacional,S/ 75
2022,junio,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,164,extranjero,S/ 150
2022,junio,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,local,S/ 15
2022,junio,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,nacional,S/ 75
2022,junio,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,1,extranjero,S/ 150
2022,julio,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 69,Turismo,1759,local,S/ 15
2022,julio,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 70,Turismo,16834,nacional,S/ 75
2022,julio,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 70,Turismo,2057,extranjero,S/ 150
2022,julio,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 71,Turismo,1381,local,S/ 15
2022,julio,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 72,Turismo,0,nacional,S/ 75
2022,julio,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 72,Turismo,0,extranjero,S/ 150
2022,julio,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,0,local,S/ 15
2022,julio,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,86,nacional,S/ 75
2022,julio,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,46,extranjero,S/ 150
2022,julio,Aventura,exonerado,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,0,local,S/ 15
2022,julio,Aventura,exonerado,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,0,nacional,S/ 75
2022,julio,Aventura,exonerado,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,198,extranjero,S/ 150
2022,julio,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,1001,local,S/ 15
2022,julio,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,6902,nacional,S/ 75
2022,julio,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,728,extranjero,S/ 150
2022,julio,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,338,local,S/ 15
2022,julio,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,0,nacional,S/ 75
2022,julio,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,0,extranjero,S/ 150
2022,julio,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,531,local,S/ 15
2022,julio,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,451,nacional,S/ 75
2022,julio,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,1292,extranjero,S/ 150
2022,julio,Aventura,exonerado,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,106,local,S/ 15
2022,julio,Aventura,exonerado,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,3,nacional,S/ 75
2022,julio,Aventura,exonerado,Huaraz,Huaraz,Ishinca,"nevados de Ishinca, Urus, Aquillpo y Tocllaraju",alpinismo,218,extranjero,S/ 150
2022,julio,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,local,S/ 15
2022,julio,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,nacional,S/ 75
2022,julio,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,extranjero,S/ 150
2022,julio,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,1026,local,S/ 15
2022,julio,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,161,nacional,S/ 75
2022,julio,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,21,extranjero,S/ 150
2022,julio,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,138,local,S/ 15
2022,julio,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,46,nacional,S/ 75
2022,julio,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,20,extranjero,S/ 150
2022,julio,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,339,local,S/ 15
2022,julio,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,nacional,S/ 75
2022,julio,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,extranjero,S/ 150
2022,julio,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,0,local,S/ 15
2022,julio,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,0,nacional,S/ 75
2022,julio,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,32,extranjero,S/ 150
2022,julio,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,0,local,S/ 15
2022,julio,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,0,nacional,S/ 75
2022,julio,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca - Cojup,Treking ,12,extranjero,S/ 150
2022,julio,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,276,local,S/ 15
2022,julio,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,223,nacional,S/ 75
2022,julio,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,320,extranjero,S/ 150
2022,julio,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,2,local,S/ 15
2022,julio,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,nacional,S/ 75
2022,julio,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,extranjero,S/ 150
2022,julio,Aventura,Con boleto ,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,local,S/ 15
2022,julio,Aventura,Con boleto ,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,nacional,S/ 75
2022,julio,Aventura,Con boleto ,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,extranjero,S/ 150
2022,julio,Aventura,exonerado,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,local,S/ 15
2022,julio,Aventura,exonerado,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,nacional,S/ 75
2022,julio,Aventura,exonerado,Independencia,Huaraz,Llaca,nevados Ocshapalca y Vallunaraju,alpinismo,0,extranjero,S/ 150
2022,julio,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,1126,local,S/ 15
2022,julio,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,1823,nacional,S/ 75
2022,julio,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,64,extranjero,S/ 150
2022,julio,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,271,local,S/ 15
2022,julio,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,0,nacional,S/ 75
2022,julio,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,0,extranjero,S/ 150
2022,julio,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,0,local,S/ 15
2022,julio,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,460,nacional,S/ 75
2022,julio,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,199,extranjero,S/ 150
2022,julio,Aventura,exonerado,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,4,local,S/ 15
2022,julio,Aventura,exonerado,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,160,nacional,S/ 75
2022,julio,Aventura,exonerado,Shilla,Carhuaz,Ulta,nevado Contrahierbas,alpinismo,72,extranjero,S/ 150
2022,julio,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,local,S/ 15
2022,julio,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,nacional,S/ 75
2022,julio,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,extranjero,S/ 150
2022,julio,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,local,S/ 15
2022,julio,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,nacional,S/ 75
2022,julio,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,extranjero,S/ 150
2022,julio,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,local,S/ 15
2022,julio,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,nacional,S/ 75
2022,julio,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,extranjero,S/ 150
2022,julio,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,local,S/ 15
2022,julio,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,nacional,S/ 75
2022,julio,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,extranjero,S/ 150
2022,julio,Aventura,Con boleto ,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,local,S/ 15
2022,julio,Aventura,Con boleto ,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,nacional,S/ 75
2022,julio,Aventura,Con boleto ,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,extranjero,S/ 150
2022,julio,Aventura,exonerado,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,local,S/ 15
2022,julio,Aventura,exonerado,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,nacional,S/ 75
2022,julio,Aventura,exonerado,Caraz,Huaylas,Paron,nevado Artesonraju,alpinismo,0,extranjero,S/ 150
2022,julio,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,0,local,S/ 15
2022,julio,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,3,nacional,S/ 75
2022,julio,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,48,extranjero,S/ 150
2022,julio,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,0,local,S/ 15
2022,julio,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,0,nacional,S/ 75
2022,julio,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Santa Cruz - Huaripampa,trekking ,9,extranjero,S/ 150
2022,julio,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,2,local,S/ 15
2022,julio,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,2,nacional,S/ 75
2022,julio,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,227,extranjero,S/ 150
2022,julio,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,local,S/ 15
2022,julio,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,nacional,S/ 75
2022,julio,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa - Santa Cruz,trekking ,0,extranjero,S/ 150
2022,agosto,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 69,Turismo,2327,local,S/ 15
2022,agosto,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 70,Turismo,15860,nacional,S/ 75
2022,agosto,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 70,Turismo,2069,extranjero,S/ 150
2022,agosto,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 71,Turismo,1593,local,S/ 15
2022,agosto,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 72,Turismo,0,nacional,S/ 75
2022,agosto,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 72,Turismo,0,extranjero,S/ 150
2022,agosto,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,0,local,S/ 15
2022,agosto,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,"nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",alpinismo,36,nacional,S/ 75
